CBSA_CODE,YEAR,unemployment_rate,unemployment_yoy,unemployment_vs_national
28180,2010,8.4,-0.5083,-1.2083
28180,2011,8.4167,0.0167,-0.5166
28180,2012,6.925,-1.4917,-1.15
28180,2013,5.3417,-1.5833,-2.0166
28180,2014,4.575,-0.7667,-1.5833
28180,2015,3.7583,-0.8167,-1.5167
28180,2016,3.1083,-0.65,-1.7667
28180,2017,2.2,-0.9083,-2.1583
28180,2018,2.4417,0.2417,-1.45
28180,2019,2.525,0.0833,-1.15
28180,2020,16.375,13.85,8.275
28180,2021,8.1917,-8.1833,2.8417
28180,2022,3.4333,-4.7584,-0.2167
28180,2023,2.5583,-0.875,-1.0667
28180,2024,2.625,0.0667,-1.4
28180,2025,2.3727,-0.2523,-1.8909
28260,2009,3.65,,-5.6333
28260,2010,3.6167,-0.0333,-5.9916
28260,2011,3.4417,-0.175,-5.4916
28260,2012,3.175,-0.2667,-4.9
28260,2013,3.1417,-0.0333,-4.2166
28260,2014,2.6833,-0.4584,-3.475
28260,2015,2.3917,-0.2916,-2.8833
28260,2016,2.5583,0.1666,-2.3167
28260,2017,2.425,-0.1333,-1.9333
28260,2018,2.4083,-0.0167,-1.4834
28260,2019,2.6583,0.25,-1.0167
28260,2020,4.0,1.3417,-4.1
28260,2021,2.1167,-1.8833,-3.2333
28260,2022,1.8583,-0.2584,-1.7917
28260,2023,1.8833,0.025,-1.7417
28260,2024,2.2333,0.35,-1.7917
28260,2025,2.4909,0.2576,-1.7727
28300,2009,5.5583,,-3.725
28300,2010,5.7583,0.2,-3.85
28300,2011,5.1,-0.6583,-3.8333
28300,2012,5.0417,-0.0583,-3.0333
28300,2013,4.9,-0.1417,-2.4583
28300,2014,4.0667,-0.8333,-2.0916
28300,2015,3.1917,-0.875,-2.0833
28300,2016,2.725,-0.4667,-2.15
28300,2017,2.6917,-0.0333,-1.6666
28300,2018,2.6,-0.0917,-1.2917
28300,2019,2.5667,-0.0333,-1.1083
28300,2020,6.1667,3.6,-1.9333
28300,2021,3.7,-2.4667,-1.65
28300,2022,2.5167,-1.1833,-1.1333
28300,2023,2.2833,-0.2334,-1.3417
28300,2024,2.5417,0.2584,-1.4833
28300,2025,3.0182,0.4765,-1.2454
28340,2009,16.9833,,7.7
28340,2010,12.675,-4.3083,3.0667
28340,2011,9.8667,-2.8083,0.9334
28340,2012,8.475,-1.3917,0.4
28340,2013,7.1917,-1.2833,-0.1666
28340,2014,5.175,-2.0167,-0.9833
28340,2015,4.2667,-0.9083,-1.0083
28340,2016,3.975,-0.2917,-0.9
28340,2017,3.0583,-0.9167,-1.3
28340,2018,2.8833,-0.175,-1.0084
28340,2019,3.0667,0.1834,-0.6083
28340,2020,8.4583,5.3916,0.3583
28340,2021,3.4917,-4.9666,-1.8583
28340,2022,2.85,-0.6417,-0.8
28340,2023,3.75,0.9,0.125
28340,2024,4.275,0.525,0.25
28340,2025,3.4727,-0.8023,-0.7909
28380,2009,10.525,,1.2417
28380,2010,13.3,2.775,3.6917
28380,2011,12.2917,-1.0083,3.3584
28380,2012,10.6583,-1.6334,2.5833
28380,2013,9.9833,-0.675,2.625
28380,2014,9.125,-0.8583,2.9667
28380,2015,8.1833,-0.9417,2.9083
28380,2016,7.8167,-0.3666,2.9417
28380,2017,6.1917,-1.625,1.8334
28380,2018,5.25,-0.9417,1.3583
28380,2019,5.1333,-0.1167,1.4583
28380,2020,6.9583,1.825,-1.1417
28380,2021,5.3667,-1.5916,0.0167
28380,2022,3.9,-1.4667,0.25
28380,2023,4.6917,0.7917,1.0667
28380,2024,5.5583,0.8666,1.5333
28380,2025,5.4909,-0.0674,1.2273
28420,2009,7.3917,,-1.8916
28420,2010,7.6333,0.2416,-1.975
28420,2011,8.325,0.6917,-0.6083
28420,2012,9.7083,1.3833,1.6333
28420,2013,8.7583,-0.95,1.4
28420,2014,7.55,-1.2083,1.3917
28420,2015,7.0417,-0.5083,1.7667
28420,2016,6.725,-0.3167,1.85
28420,2017,5.9083,-0.8167,1.55
28420,2018,5.7667,-0.1416,1.875
28420,2019,5.925,0.1583,2.25
28420,2020,8.3083,2.3833,0.2083
28420,2021,5.6833,-2.625,0.3333
28420,2022,4.75,-0.9333,1.1
28420,2023,4.7917,0.0417,1.1667
28420,2024,4.9917,0.2,0.9667
28420,2025,4.8455,-0.1462,0.5819
28500,2009,5.7917,,-3.4916
28500,2010,6.7583,0.9666,-2.85
28500,2011,6.9083,0.15,-2.025
28500,2012,5.8,-1.1083,-2.275
28500,2013,5.5667,-0.2333,-1.7916
28500,2014,4.4333,-1.1334,-1.725
28500,2015,3.7,-0.7333,-1.575
28500,2016,3.425,-0.275,-1.45
28500,2017,3.275,-0.15,-1.0833
28500,2018,3.0917,-0.1833,-0.8
28500,2019,2.8,-0.2917,-0.875
28500,2020,5.5917,2.7917,-2.5083
28500,2021,4.3,-1.2917,-1.05
28500,2022,3.4167,-0.8833,-0.2333
28500,2023,3.3333,-0.0834,-0.2917
28500,2024,3.35,0.0167,-0.675
28500,2025,3.4,0.05,-0.8636
28540,2009,7.4083,,-1.875
28540,2010,9.05,1.6417,-0.5583
28540,2011,8.825,-0.225,-0.1083
28540,2012,8.25,-0.575,0.175
28540,2013,7.925,-0.325,0.5667
28540,2014,7.825,-0.1,1.6667
28540,2015,6.7667,-1.0583,1.4917
28540,2016,6.0833,-0.6834,1.2083
28540,2017,5.675,-0.4083,1.3167
28540,2018,5.45,-0.225,1.5583
28540,2019,5.525,0.075,1.85
28540,2020,9.6667,4.1417,1.5667
28540,2021,6.9833,-2.6834,1.6333
28540,2022,3.8417,-3.1416,0.1917
28540,2023,3.5417,-0.3,-0.0833
28540,2024,3.9667,0.425,-0.0583
28540,2025,4.4,0.4333,0.1364
28580,2009,6.7333,,-2.55
28580,2010,7.7917,1.0584,-1.8166
28580,2011,7.1167,-0.675,-1.8166
28580,2012,5.8917,-1.225,-2.1833
28580,2013,5.0583,-0.8334,-2.3
28580,2014,4.275,-0.7833,-1.8833
28580,2015,3.5083,-0.7667,-1.7667
28580,2016,3.4167,-0.0916,-1.4583
28580,2017,3.6333,0.2166,-0.725
28580,2018,2.875,-0.7583,-1.0167
28580,2019,2.325,-0.55,-1.35
28580,2020,8.6917,6.3667,0.5917
28580,2021,3.325,-5.3667,-2.025
28580,2022,2.125,-1.2,-1.525
28580,2023,2.0583,-0.0667,-1.5667
28580,2024,2.3,0.2417,-1.725
28580,2025,2.8091,0.5091,-1.4545
28620,2009,10.7417,,1.4584
28620,2010,12.45,1.7083,2.8417
28620,2011,13.5583,1.1083,4.625
28620,2012,13.175,-0.3833,5.1
28620,2013,11.2,-1.975,3.8417
28620,2014,8.4667,-2.7333,2.3084
28620,2015,7.6833,-0.7834,2.4083
28620,2016,7.35,-0.3333,2.475
28620,2017,6.45,-0.9,2.0917
28620,2018,5.65,-0.8,1.7583
28620,2019,5.05,-0.6,1.375
28620,2020,10.4583,5.4083,2.3583
28620,2021,6.4583,-4.0,1.1083
28620,2022,4.6833,-1.775,1.0333
28620,2023,4.2917,-0.3916,0.6667
28620,2024,4.1417,-0.15,0.1167
28620,2025,4.4,0.2583,0.1364
28660,2009,6.85,,-2.4333
28660,2010,7.7333,0.8833,-1.875
28660,2011,8.2167,0.4834,-0.7166
28660,2012,7.3583,-0.8584,-0.7167
28660,2013,7.025,-0.3333,-0.3333
28660,2014,5.8917,-1.1333,-0.2666
28660,2015,4.6833,-1.2084,-0.5917
28660,2016,4.3083,-0.375,-0.5667
28660,2017,4.0917,-0.2166,-0.2666
28660,2018,3.9833,-0.1084,0.0916
28660,2019,3.6917,-0.2916,0.0167
28660,2020,6.5917,2.9,-1.5083
28660,2021,5.475,-1.1167,0.125
28660,2022,4.275,-1.2,0.625
28660,2023,4.325,0.05,0.7
28660,2024,4.4167,0.0917,0.3917
28660,2025,4.6364,0.2197,0.3728
28700,2009,9.3167,,0.0334
28700,2010,9.0917,-0.225,-0.5166
28700,2011,8.2333,-0.8584,-0.7
28700,2012,7.5667,-0.6666,-0.5083
28700,2013,7.3417,-0.225,-0.0166
28700,2014,6.4333,-0.9084,0.275
28700,2015,5.5583,-0.875,0.2833
28700,2016,5.1917,-0.3666,0.3167
28700,2017,4.225,-0.9667,-0.1333
28700,2018,3.75,-0.475,-0.1417
28700,2019,3.725,-0.025,0.05
28700,2020,7.1583,3.4333,-0.9417
28700,2021,4.375,-2.7833,-0.975
28700,2022,3.4583,-0.9167,-0.1917
28700,2023,3.3917,-0.0666,-0.2333
28700,2024,3.55,0.1583,-0.475
28700,2025,3.8091,0.2591,-0.4545
28740,2009,7.8583,,-1.425
28740,2010,7.9667,0.1084,-1.6416
28740,2011,7.9083,-0.0584,-1.025
28740,2012,8.425,0.5167,0.35
28740,2013,7.325,-1.1,-0.0333
28740,2014,5.725,-1.6,-0.4333
28740,2015,4.825,-0.9,-0.45
28740,2016,4.5667,-0.2583,-0.3083
28740,2017,4.6,0.0333,0.2417
28740,2018,3.9417,-0.6583,0.05
28740,2019,3.6583,-0.2834,-0.0167
28740,2020,7.8833,4.225,-0.2167
28740,2021,4.8417,-3.0416,-0.5083
28740,2022,3.2667,-1.575,-0.3833
28740,2023,3.3583,0.0916,-0.2667
28740,2024,3.5417,0.1834,-0.4833
28740,2025,3.6091,0.0674,-0.6545
28780,2009,6.7417,,-2.5416
28780,2010,8.4833,1.7416,-1.125
28780,2011,8.3417,-0.1416,-0.5916
28780,2012,6.85,-1.4917,-1.225
28780,2013,6.55,-0.3,-0.8083
28780,2014,5.5083,-1.0417,-0.65
28780,2015,5.95,0.4417,0.675
28780,2016,6.65,0.7,1.775
28780,2017,5.8833,-0.7667,1.525
28780,2018,4.9167,-0.9666,1.025
28780,2019,4.275,-0.6417,0.6
28780,2020,8.425,4.15,0.325
28780,2021,6.925,-1.5,1.575
28780,2022,4.7083,-2.2167,1.0583
28780,2023,4.5,-0.2083,0.875
28780,2024,4.3917,-0.1083,0.3667
28780,2025,4.4,0.0083,0.1364
28820,2009,12.1167,,2.8334
28820,2010,11.8333,-0.2834,2.225
28820,2011,11.0,-0.8333,2.0667
28820,2012,10.1583,-0.8417,2.0833
28820,2013,8.4583,-1.7,1.1
28820,2014,6.95,-1.5083,0.7917
28820,2015,6.275,-0.675,1.0
28820,2016,6.5917,0.3167,1.7167
28820,2017,5.0583,-1.5334,0.7
28820,2018,4.5083,-0.55,0.6166
28820,2019,4.2417,-0.2666,0.5667
28820,2020,6.9833,2.7416,-1.1167
28820,2021,5.7,-1.2833,0.35
28820,2022,4.1333,-1.5667,0.4833
28820,2023,3.85,-0.2833,0.225
28820,2024,3.9,0.05,-0.125
28820,2025,3.9,0.0,-0.3636
28860,2009,6.6417,,-2.6416
28860,2010,8.7833,2.1416,-0.825
28860,2011,8.7667,-0.0166,-0.1666
28860,2012,7.2583,-1.5084,-0.8167
28860,2013,7.0417,-0.2166,-0.3166
28860,2014,6.6333,-0.4084,0.475
28860,2015,5.775,-0.8583,0.5
28860,2016,5.2583,-0.5167,0.3833
28860,2017,3.9833,-1.275,-0.375
28860,2018,3.3333,-0.65,-0.5584
28860,2019,3.5333,0.2,-0.1417
28860,2020,4.7833,1.25,-3.3167
28860,2021,3.725,-1.0583,-1.625
28860,2022,2.7667,-0.9583,-0.8833
28860,2023,3.2583,0.4916,-0.3667
28860,2024,4.0167,0.7584,-0.0083
28860,2025,4.6091,0.5924,0.3455
28900,2009,13.3417,,4.0584
28900,2010,12.8667,-0.475,3.2584
28900,2011,11.9417,-0.925,3.0084
28900,2012,11.5417,-0.4,3.4667
28900,2013,10.625,-0.9167,3.2667
28900,2014,9.175,-1.45,3.0167
28900,2015,7.625,-1.55,2.35
28900,2016,7.0167,-0.6083,2.1417
28900,2017,6.1417,-0.875,1.7834
28900,2018,6.525,0.3833,2.6333
28900,2019,6.4,-0.125,2.725
28900,2020,9.1583,2.7583,1.0583
28900,2021,6.9833,-2.175,1.6333
28900,2022,5.975,-1.0083,2.325
28900,2023,5.5333,-0.4417,1.9083
28900,2024,5.9,0.3667,1.875
28900,2025,7.1636,1.2636,2.9
28940,2009,9.0667,,-0.2166
28940,2010,8.6083,-0.4584,-1.0
28940,2011,7.9583,-0.65,-0.975
28940,2012,7.15,-0.8083,-0.925
28940,2013,7.0583,-0.0917,-0.3
28940,2014,6.1,-0.9583,-0.0583
28940,2015,5.1667,-0.9333,-0.1083
28940,2016,4.45,-0.7167,-0.425
28940,2017,3.55,-0.9,-0.8083
28940,2018,3.2667,-0.2833,-0.625
28940,2019,3.1667,-0.1,-0.5083
28940,2020,6.2333,3.0666,-1.8667
28940,2021,3.6833,-2.55,-1.6667
28940,2022,3.1167,-0.5666,-0.5333
28940,2023,3.0083,-0.1084,-0.6167
28940,2024,3.175,0.1667,-0.85
28940,2025,3.2182,0.0432,-1.0454
29020,2009,14.6417,,5.3584
29020,2010,12.1417,-2.5,2.5334
29020,2011,10.2333,-1.9084,1.3
29020,2012,8.9333,-1.3,0.8583
29020,2013,8.0083,-0.925,0.65
29020,2014,6.2417,-1.7666,0.0834
29020,2015,4.9833,-1.2584,-0.2917
29020,2016,4.3667,-0.6166,-0.5083
29020,2017,3.6167,-0.75,-0.7416
29020,2018,3.8667,0.25,-0.025
29020,2019,3.8333,-0.0334,0.1583
29020,2020,10.175,6.3417,2.075
29020,2021,6.3333,-3.8417,0.9833
29020,2022,4.8083,-1.525,1.1583
29020,2023,5.025,0.2167,1.4
29020,2024,6.875,1.85,2.85
29020,2025,5.9545,-0.9205,1.6909
29060,2009,6.4833,,-2.8
29060,2010,6.6417,0.1584,-2.9666
29060,2011,5.6,-1.0417,-3.3333
29060,2012,5.4,-0.2,-2.675
29060,2013,5.1833,-0.2167,-2.175
29060,2014,4.2083,-0.975,-1.95
29060,2015,3.375,-0.8333,-1.9
29060,2016,2.7333,-0.6417,-2.1417
29060,2017,2.625,-0.1083,-1.7333
29060,2018,2.525,-0.1,-1.3667
29060,2019,2.4333,-0.0917,-1.2417
29060,2020,6.725,4.2917,-1.375
29060,2021,3.5417,-3.1833,-1.8083
29060,2022,2.375,-1.1667,-1.275
29060,2023,2.1333,-0.2417,-1.4917
29060,2024,2.4,0.2667,-1.625
29060,2025,2.9182,0.5182,-1.3454
29100,2009,7.175,,-2.1083
29100,2010,6.7917,-0.3833,-2.8166
29100,2011,6.1333,-0.6584,-2.8
29100,2012,5.5583,-0.575,-2.5167
29100,2013,5.3583,-0.2,-2.0
29100,2014,4.4,-0.9583,-1.7583
29100,2015,3.8167,-0.5833,-1.4583
29100,2016,3.7333,-0.0834,-1.1417
29100,2017,3.1083,-0.625,-1.25
29100,2018,2.825,-0.2833,-1.0667
29100,2019,3.0167,0.1917,-0.6583
29100,2020,5.6,2.5833,-2.5
29100,2021,3.2083,-2.3917,-2.1417
29100,2022,2.5083,-0.7,-1.1417
29100,2023,2.5167,0.0084,-1.1083
29100,2024,2.65,0.1333,-1.375
29100,2025,2.8909,0.2409,-1.3727
29180,2009,5.5417,,-3.7416
29180,2010,6.2833,0.7416,-3.325
29180,2011,5.9,-0.3833,-3.0333
29180,2012,5.1167,-0.7833,-2.9583
29180,2013,5.0417,-0.075,-2.3166
29180,2014,5.1,0.0583,-1.0583
29180,2015,6.0833,0.9833,0.8083
29180,2016,6.3,0.2167,1.425
29180,2017,4.975,-1.325,0.6167
29180,2018,4.4167,-0.5583,0.525
29180,2019,4.15,-0.2667,0.475
29180,2020,7.3,3.15,-0.8
29180,2021,4.6667,-2.6333,-0.6833
29180,2022,3.1333,-1.5334,-0.5167
29180,2023,3.1833,0.05,-0.4417
29180,2024,3.8,0.6167,-0.225
29180,2025,3.8182,0.0182,-0.4454
29200,2009,9.2583,,-0.025
29200,2010,8.7,-0.5583,-0.9083
29200,2011,7.425,-1.275,-1.5083
29200,2012,6.9333,-0.4917,-1.1417
29200,2013,6.675,-0.2583,-0.6833
29200,2014,5.0917,-1.5833,-1.0666
29200,2015,4.275,-0.8167,-1.0
29200,2016,4.0917,-0.1833,-0.7833
29200,2017,3.2417,-0.85,-1.1166
29200,2018,3.1917,-0.05,-0.7
29200,2019,2.9833,-0.2084,-0.6917
29200,2020,6.4917,3.5084,-1.6083
29200,2021,3.4167,-3.075,-1.9333
29200,2022,2.7667,-0.65,-0.8833
29200,2023,2.8917,0.125,-0.7333
29200,2024,3.7583,0.8666,-0.2667
29200,2025,3.4182,-0.3401,-0.8454
29260,2009,10.95,,1.6667
29260,2010,10.275,-0.675,0.6667
29260,2011,9.925,-0.35,0.9917
29260,2012,9.2917,-0.6333,1.2167
29260,2013,8.3083,-0.9834,0.95
29260,2014,7.1167,-1.1916,0.9584
29260,2015,6.0083,-1.1084,0.7333
29260,2016,5.9333,-0.075,1.0583
29260,2017,5.3,-0.6333,0.9417
29260,2018,5.3333,0.0333,1.4416
29260,2019,4.8333,-0.5,1.1583
29260,2020,7.9917,3.1584,-0.1083
29260,2021,5.625,-2.3667,0.275
29260,2022,4.5583,-1.0667,0.9083
29260,2023,4.0083,-0.55,0.3833
29260,2024,4.675,0.6667,0.65
29260,2025,5.6364,0.9614,1.3728
29300,2009,14.3917,,5.1084
29300,2010,12.4167,-1.975,2.8084
29300,2011,11.1167,-1.3,2.1834
29300,2012,9.7833,-1.3334,1.7083
29300,2013,8.4167,-1.3666,1.0584
29300,2014,7.1583,-1.2584,1.0
29300,2015,6.1167,-1.0416,0.8417
29300,2016,5.7667,-0.35,0.8917
29300,2017,4.8167,-0.95,0.4584
29300,2018,4.15,-0.6667,0.2583
29300,2019,3.5833,-0.5667,-0.0917
29300,2020,8.05,4.4667,-0.05
29300,2021,4.0333,-4.0167,-1.3167
29300,2022,2.7833,-1.25,-0.8667
29300,2023,2.6667,-0.1166,-0.9583
29300,2024,2.9917,0.325,-1.0333
29300,2025,2.9909,-0.0008,-1.2727
29340,2009,6.1083,,-3.175
29340,2010,7.3583,1.25,-2.25
29340,2011,7.0833,-0.275,-1.85
29340,2012,6.4417,-0.6416,-1.6333
29340,2013,6.1083,-0.3334,-1.25
29340,2014,5.7417,-0.3666,-0.4166
29340,2015,5.4083,-0.3334,0.1333
29340,2016,5.3583,-0.05,0.4833
29340,2017,4.45,-0.9083,0.0917
29340,2018,4.2667,-0.1833,0.375
29340,2019,4.4,0.1333,0.725
29340,2020,10.0333,5.6333,1.9333
29340,2021,6.0083,-4.025,0.6583
29340,2022,3.75,-2.2583,0.1
29340,2023,3.825,0.075,0.2
29340,2024,4.525,0.7,0.5
29340,2025,4.6,0.075,0.3364
29380,2009,9.1083,,-0.175
29380,2010,10.8917,1.7834,1.2834
29380,2011,10.4667,-0.425,1.5334
29380,2012,9.1333,-1.3334,1.0583
29380,2013,7.9333,-1.2,0.575
29380,2014,6.9333,-1.0,0.775
29380,2015,5.55,-1.3833,0.275
29380,2016,5.2583,-0.2917,0.3833
29380,2017,4.7417,-0.5166,0.3834
29380,2018,4.1167,-0.625,0.225
29380,2019,3.5417,-0.575,-0.1333
29380,2020,6.6417,3.1,-1.4583
29380,2021,4.9417,-1.7,-0.4083
29380,2022,3.5667,-1.375,-0.0833
29380,2023,3.6167,0.05,-0.0083
29380,2024,4.0333,0.4166,0.0083
29380,2025,4.7182,0.6849,0.4546
29420,2009,11.1667,,1.8834
29420,2010,12.9583,1.7916,3.35
29420,2011,12.2833,-0.675,3.35
29420,2012,11.0917,-1.1916,3.0167
29420,2013,10.4833,-0.6084,3.125
29420,2014,8.7667,-1.7166,2.6084
29420,2015,7.9833,-0.7834,2.7083
29420,2016,7.0417,-0.9416,2.1667
29420,2017,6.2333,-0.8084,1.875
29420,2018,5.9417,-0.2916,2.05
29420,2019,6.1167,0.175,2.4417
29420,2020,10.1083,3.9916,2.0083
29420,2021,5.85,-4.2583,0.5
29420,2022,4.6833,-1.1667,1.0333
29420,2023,4.475,-0.2083,0.85
29420,2024,4.4167,-0.0583,0.3917
29420,2025,5.0273,0.6106,0.7637
29460,2009,11.1,,1.8167
29460,2010,12.1833,1.0833,2.575
29460,2011,11.4333,-0.75,2.5
29460,2012,9.9667,-1.4666,1.8917
29460,2013,8.6,-1.3667,1.2417
29460,2014,7.4833,-1.1167,1.325
29460,2015,6.3667,-1.1166,1.0917
29460,2016,5.4083,-0.9584,0.5333
29460,2017,4.6917,-0.7166,0.3334
29460,2018,4.075,-0.6167,0.1833
29460,2019,3.6917,-0.3833,0.0167
29460,2020,9.1833,5.4916,1.0833
29460,2021,5.375,-3.8083,0.025
29460,2022,3.6083,-1.7667,-0.0417
29460,2023,3.7083,0.1,0.0833
29460,2024,4.2,0.4917,0.175
29460,2025,4.8909,0.6909,0.6273
29540,2009,7.1833,,-2.1
29540,2010,7.2167,0.0334,-2.3916
29540,2011,6.675,-0.5417,-2.2583
29540,2012,6.3083,-0.3667,-1.7667
29540,2013,5.7833,-0.525,-1.575
29540,2014,4.7083,-1.075,-1.45
29540,2015,4.2167,-0.4916,-1.0583
29540,2016,4.1083,-0.1084,-0.7667
29540,2017,3.9,-0.2083,-0.4583
29540,2018,3.4583,-0.4417,-0.4334
29540,2019,3.3833,-0.075,-0.2917
29540,2020,7.3083,3.925,-0.7917
29540,2021,4.5917,-2.7166,-0.7583
29540,2022,3.3583,-1.2334,-0.2917
29540,2023,2.9,-0.4583,-0.725
29540,2024,2.8833,-0.0167,-1.1417
29540,2025,3.2727,0.3894,-0.9909
29620,2009,11.0083,,1.725
29620,2010,9.9333,-1.075,0.325
29620,2011,8.1333,-1.8,-0.8
29620,2012,7.2833,-0.85,-0.7917
29620,2013,7.1417,-0.1416,-0.2166
29620,2014,5.875,-1.2667,-0.2833
29620,2015,4.4917,-1.3833,-0.7833
29620,2016,4.1667,-0.325,-0.7083
29620,2017,4.1167,-0.05,-0.2416
29620,2018,3.55,-0.5667,-0.3417
29620,2019,3.475,-0.075,-0.2
29620,2020,7.775,4.3,-0.325
29620,2021,5.1,-2.675,-0.25
29620,2022,4.2583,-0.8417,0.6083
29620,2023,3.775,-0.4833,0.15
29620,2024,4.3917,0.6167,0.3667
29620,2025,5.0182,0.6265,0.7546
29660,2009,4.1583,,-5.125
29660,2010,4.7917,0.6334,-4.8166
29660,2011,4.4,-0.3917,-4.5333
29660,2012,4.4167,0.0167,-3.6583
29660,2013,3.775,-0.6417,-3.5833
29660,2014,3.6583,-0.1167,-2.5
29660,2015,3.1417,-0.5166,-2.1333
29660,2016,3.0333,-0.1084,-1.8417
29660,2017,2.85,-0.1833,-1.5083
29660,2018,3.2,0.35,-0.6917
29660,2019,2.9917,-0.2083,-0.6833
29660,2020,3.6,0.6083,-4.5
29660,2021,3.2583,-0.3417,-2.0917
29660,2022,2.8917,-0.3666,-0.7583
29660,2023,2.525,-0.3667,-1.1
29660,2024,2.7417,0.2167,-1.2833
29660,2025,2.7545,0.0128,-1.5091
29700,2009,8.5333,,-0.75
29700,2010,8.375,-0.1583,-1.2333
29700,2011,7.7167,-0.6583,-1.2166
29700,2012,6.4417,-1.275,-1.6333
29700,2013,6.1917,-0.25,-1.1666
29700,2014,5.1417,-1.05,-1.0166
29700,2015,4.75,-0.3917,-0.525
29700,2016,5.125,0.375,0.25
29700,2017,4.4167,-0.7083,0.0584
29700,2018,3.9333,-0.4834,0.0416
29700,2019,3.8333,-0.1,0.1583
29700,2020,8.8833,5.05,0.7833
29700,2021,6.425,-2.4583,1.075
29700,2022,4.2083,-2.2167,0.5583
29700,2023,4.0667,-0.1416,0.4417
29700,2024,4.1833,0.1166,0.1583
29700,2025,4.5727,0.3894,0.3091
29740,2009,6.8667,,-2.4166
29740,2010,7.5,0.6333,-2.1083
29740,2011,7.2417,-0.2583,-1.6916
29740,2012,7.1417,-0.1,-0.9333
29740,2013,7.4583,0.3166,0.1
29740,2014,7.1833,-0.275,1.025
29740,2015,7.4083,0.225,2.1333
29740,2016,7.4083,0.0,2.5333
29740,2017,6.9083,-0.5,2.55
29740,2018,5.8083,-1.1,1.9166
29740,2019,5.9417,0.1334,2.2667
29740,2020,7.9667,2.025,-0.1333
29740,2021,7.0417,-0.925,1.6917
29740,2022,4.5833,-2.4584,0.9333
29740,2023,4.3417,-0.2416,0.7167
29740,2024,4.8917,0.55,0.8667
29740,2025,5.1,0.2083,0.8364
29780,2009,7.6083,,-1.675
29780,2010,9.7417,2.1334,0.1334
29780,2011,9.6083,-0.1334,0.675
29780,2012,9.0083,-0.6,0.9333
29780,2013,8.8583,-0.15,1.5
29780,2014,8.5,-0.3583,2.3417
29780,2015,8.1083,-0.3917,2.8333
29780,2016,8.1583,0.05,3.2833
29780,2017,7.5833,-0.575,3.225
29780,2018,6.0083,-1.575,2.1166
29780,2019,6.0333,0.025,2.3583
29780,2020,7.8833,1.85,-0.2167
29780,2021,7.6333,-0.25,2.2833
29780,2022,5.1333,-2.5,1.4833
29780,2023,4.6833,-0.45,1.0583
29780,2024,4.9667,0.2834,0.9417
29780,2025,4.7545,-0.2122,0.4909
29820,2009,11.2583,,1.975
29820,2010,13.5083,2.25,3.9
29820,2011,13.1917,-0.3166,4.2584
29820,2012,11.6167,-1.575,3.5417
29820,2013,10.025,-1.5917,2.6667
29820,2014,8.2667,-1.7583,2.1084
29820,2015,6.9583,-1.3084,1.6833
29820,2016,5.9417,-1.0166,1.0667
29820,2017,5.2333,-0.7084,0.875
29820,2018,4.625,-0.6083,0.7333
29820,2019,4.3083,-0.3167,0.6333
29820,2020,15.7167,11.4084,7.6167
29820,2021,7.8,-7.9167,2.45
29820,2022,5.575,-2.225,1.925
29820,2023,5.3667,-0.2083,1.7417
29820,2024,5.8,0.4333,1.775
29820,2025,5.6364,-0.1636,1.3728
29860,2009,7.8583,,-1.425
29860,2010,9.525,1.6667,-0.0833
29860,2011,8.9583,-0.5667,0.025
29860,2012,7.9167,-1.0416,-0.1583
29860,2013,7.5583,-0.3584,0.2
29860,2014,6.7,-0.8583,0.5417
29860,2015,6.4083,-0.2917,1.1333
29860,2016,5.775,-0.6333,0.9
29860,2017,4.8917,-0.8833,0.5334
29860,2018,4.5083,-0.3834,0.6166
29860,2019,4.9417,0.4334,1.2667
29860,2020,6.4417,1.5,-1.6583
29860,2021,5.0583,-1.3834,-0.2917
29860,2022,3.575,-1.4833,-0.075
29860,2023,2.75,-0.825,-0.875
29860,2024,2.7667,0.0167,-1.2583
29860,2025,3.3545,0.5878,-0.9091
29900,2009,17.1833,,7.9
29900,2010,17.575,0.3917,7.9667
29900,2011,18.2083,0.6333,9.275
29900,2012,17.7,-0.5083,9.625
29900,2013,14.65,-3.05,7.2917
29900,2014,11.6083,-3.0417,5.45
29900,2015,10.5,-1.1083,5.225
29900,2016,7.6833,-2.8167,2.8083
29900,2017,6.4583,-1.225,2.1
29900,2018,6.2167,-0.2416,2.325
29900,2019,5.425,-0.7917,1.75
29900,2020,10.2417,4.8167,2.1417
29900,2021,7.9833,-2.2584,2.6333
29900,2022,5.3667,-2.6166,1.7167
29900,2023,5.3333,-0.0334,1.7083
29900,2024,5.1917,-0.1416,1.1667
29900,2025,5.2818,0.0901,1.0182
29940,2009,5.8833,,-3.4
29940,2010,5.85,-0.0333,-3.7583
29940,2011,5.5417,-0.3083,-3.3916
29940,2012,5.1,-0.4417,-2.975
29940,2013,4.825,-0.275,-2.5333
29940,2014,4.0833,-0.7417,-2.075
29940,2015,3.7167,-0.3666,-1.5583
29940,2016,3.3917,-0.325,-1.4833
29940,2017,3.0167,-0.375,-1.3416
29940,2018,2.8667,-0.15,-1.025
29940,2019,2.775,-0.0917,-0.9
29940,2020,5.7,2.925,-2.4
29940,2021,3.1333,-2.5667,-2.2167
29940,2022,2.525,-0.6083,-1.125
29940,2023,2.625,0.1,-1.0
29940,2024,3.275,0.65,-0.75
29940,2025,3.5182,0.2432,-0.7454
29980,2009,15.325,,6.0417
